,Dataset,Backprop,Model,Num_layers,Batchsize,LearningRate,TotalEpochs,Num_parameters,Optimizer,Best_train,Best_test,Best_test_at,Avg_time,Initialization,AvgGenError,ModelType,ID,Efficiency
579,MNIST,backprop,kan,4layers,4096,0.005,98,1109120,Adam,0.9948905,0.95129395,26,8.437650170326233,kaiming_normal,0.037185409600000004,kan_4layers,750,0.0025314047864154776
580,MNIST,backprop,kan,4layers,4096,0.005,98,1109120,Adam,0.9964076,0.9543457,14,8.605413484573365,kaiming_uniform,0.03134800520000001,kan_4layers,750,0.00457114595459695
581,MNIST,backprop,kan,4layers,4096,0.005,98,1109120,SGDM,0.9651925,0.94421387,47,8.533273491859436,kaiming_normal,0.021201175800000013,kan_4layers,750,0.0014133175916117287
582,MNIST,backprop,kan,4layers,4096,0.005,98,1109120,SGDM,0.9536656,0.94091797,10,8.837048988342286,kaiming_uniform,0.012845280999999965,kan_4layers,750,0.0061456766169358575
583,MNIST,backprop,kan,4layers,4096,0.005,98,1109120,SGD,0.99553573,0.9501953,38,8.768119101524354,kaiming_normal,0.04546107560000001,kan_4layers,750,0.001750487029882211
584,MNIST,backprop,kan,4layers,4096,0.005,98,1109120,SGD,0.99541366,0.95458984,2,8.625592517852784,kaiming_uniform,0.04067522460000003,kan_4layers,750,0.022861576708604385
585,MNIST,backprop,kan,4layers,4096,0.005,4,1109120,Adam,0.09915597,0.09692383,0,7.496459245681763,kaiming_uniform,0.0020984433333333294,kan_4layers,750,0.006963718284818737
586,MNIST,backprop,kan,4layers,4096,0.005,4,1109120,SGD,0.09896415,0.09692383,0,7.412423054377238,kaiming_uniform,0.0019124349999999947,kan_4layers,750,0.006963718284818737
587,MNIST,backprop,kan,4layers,4096,0.005,4,1109120,SGDM,0.099121094,0.09692383,0,7.558191776275635,kaiming_uniform,0.002028692999999998,kan_4layers,750,0.006963718284818737
588,MNIST,backprop,kan,4layers,4096,0.05,98,1109120,Adam,0.95647323,0.9387207,20,8.510626091957093,kaiming_normal,0.01266566520000001,kan_4layers,750,0.003211646419337665
589,MNIST,backprop,kan,4layers,4096,0.05,98,1109120,Adam,0.9574498,0.93969727,41,8.570662851333617,kaiming_uniform,0.009649144199999994,kan_4layers,750,0.0016074937798095212
590,MNIST,backprop,kan,4layers,4096,0.05,98,1109120,SGDM,0.9825265,0.96765137,48,8.456845922470093,kaiming_normal,0.006331968000000004,kan_4layers,750,0.0014188401258501612
591,MNIST,backprop,kan,4layers,4096,0.05,98,1109120,SGDM,0.97950965,0.96850586,48,8.817011651992798,kaiming_uniform,0.006482275600000003,kan_4layers,750,0.0014200930406257975
592,MNIST,backprop,kan,4layers,4096,0.05,98,1109120,SGD,0.9644427,0.94421387,34,8.40007809638977,kaiming_normal,0.021152341400000007,kan_4layers,750,0.0019382641256389425
593,MNIST,backprop,kan,4layers,4096,0.05,98,1109120,SGD,0.95241004,0.9407959,12,8.570006098747253,kaiming_uniform,0.01110944699999998,kan_4layers,750,0.005199513260220383
594,MNIST,backprop,kan,4layers,4096,0.05,4,1109120,Adam,0.099016465,0.09692383,0,7.469605843226115,kaiming_uniform,0.0018019916666666645,kan_4layers,750,0.006963718284818737
595,MNIST,backprop,kan,4layers,4096,0.05,4,1109120,SGD,0.09884208,0.09692383,0,7.381115754445394,kaiming_uniform,0.0016159783333333326,kan_4layers,750,0.006963718284818737
596,MNIST,backprop,kan,4layers,4096,0.05,4,1109120,SGDM,0.099138536,0.09692383,0,7.391544500986735,kaiming_uniform,0.002156573333333333,kan_4layers,750,0.006963718284818737
612,MNIST,backprop,mlpWide,2layers,4096,0.005,98,255050,SGD,0.99996513,0.9838867,47,8.904191551208497,kaiming_normal,0.017509063399999997,mlpWide_2layers,750,0.0016468896454278755
613,MNIST,backprop,mlpWide,2layers,4096,0.005,98,255050,SGD,0.9754464,0.96520996,49,9.490691981315614,kaiming_normal,0.006276501999999997,mlpWide_2layers,750,0.0015510022823119164
614,MNIST,backprop,mlpWide,3layers,4096,0.0005,98,712650,Adam,1.0,0.98461914,2,7.479522771835327,kaiming_normal,0.016419837199999968,mlpWide_3layers,750,0.024355434064691185
615,MNIST,backprop,mlpWide,3layers,4096,0.0005,98,712650,Adam,0.99998254,0.9852295,3,7.296943964958191,kaiming_normal,0.014905840000000002,mlpWide_3layers,750,0.018277898898429904
616,MNIST,backprop,mlpWide,3layers,4096,0.0005,98,712650,Adam,1.0,0.9840088,2,7.498362412452698,kaiming_normal,0.016330888599999954,mlpWide_3layers,750,0.02434033675952704
617,MNIST,backprop,mlpWide,3layers,4096,0.005,98,712650,SGDM,0.99998254,0.98583984,44,7.443010492324829,kaiming_normal,0.015853100599999993,mlpWide_3layers,750,0.0016257086113158237
618,MNIST,backprop,mlpWide,3layers,4096,0.005,98,712650,SGDM,0.9883161,0.9708252,49,7.618591299057007,kaiming_normal,0.011891044000000002,mlpWide_3layers,750,0.0014408537181355608
619,MNIST,backprop,mlpWide,3layers,4096,0.005,98,712650,SGDM,0.99998254,0.9852295,4,7.296320066452027,kaiming_normal,0.014918399200000003,mlpWide_3layers,750,0.014622319118743923
620,MNIST,backprop,mlpWide,4layers,4096,0.0005,98,2037450,SGD,1.0,0.98583984,24,8.304516048431397,kaiming_normal,0.015813681199999992,mlpWide_4layers,750,0.002714533129195893
621,MNIST,backprop,mlpWide,4layers,4096,0.0005,98,2037450,SGD,1.0,0.98657227,3,8.27141580104828,kaiming_uniform,0.014632042400000003,mlpWide_4layers,750,0.0169784368274072
622,MNIST,backprop,mlpWide,4layers,4096,0.0005,98,2037450,SGD,1.0,0.9857178,3,8.039762601852416,orthogonal_,0.015467692199999989,mlpWide_4layers,750,0.016963731807453704
623,MNIST,backprop,mlpWide,4layers,4096,0.0005,98,2037450,SGDM,1.0,0.9847412,10,8.512020773887635,kaiming_normal,0.0155981412,mlpWide_4layers,750,0.006162518177680958
624,MNIST,backprop,mlpWide,4layers,4096,0.0005,98,2037450,Adam,1.0,0.9863281,29,8.346215171813965,kaiming_uniform,0.014097713000000012,mlpWide_4layers,750,0.0022632313038011996
625,MNIST,backprop,mlpWide,4layers,4096,0.0005,98,2037450,Adam,0.99996513,0.9857178,14,7.636496105194092,orthogonal_,0.014632751199999985,mlpWide_4layers,750,0.004523661815320988
626,MNIST,backprop,mlpWide,4layers,4096,0.0005,98,2037450,Adam,1.0,0.9827881,3,8.494579839706422,kaiming_normal,0.017388385199999953,mlpWide_4layers,750,0.016913313071912663
627,MNIST,backprop,mlpWide,4layers,4096,0.0005,98,2037450,SGD,1.0,0.9857178,12,8.390074462890626,kaiming_uniform,0.014577285200000005,mlpWide_4layers,750,0.0052196097869088316
628,MNIST,backprop,mlpWide,4layers,4096,0.0005,98,2037450,SGDM,1.0,0.98498535,42,8.500931367874145,orthogonal_,0.015332715000000004,mlpWide_4layers,750,0.0015768489947284097
629,MNIST,backprop,mlpWide,4layers,4096,0.005,98,2037450,SGDM,1.0,0.98461914,47,8.322733969688416,kaiming_normal,0.017188191800000006,mlpWide_4layers,750,0.001412068699534298
630,MNIST,backprop,mlpWide,4layers,4096,0.005,98,2037450,SGDM,1.0,0.98620605,49,8.574458131790161,kaiming_uniform,0.015855879400000005,mlpWide_4layers,750,0.0013577707485114524
631,MNIST,backprop,mlpWide,4layers,4096,0.005,98,2037450,SGD,0.99996513,0.9855957,46,7.445018615722656,orthogonal_,0.016698174000000003,mlpWide_4layers,750,0.0014435430233924918
632,MNIST,backprop,mlpWide,4layers,4096,0.005,98,2037450,SGD,1.0,0.98498535,45,8.307436966896057,kaiming_normal,0.015330622600000005,mlpWide_4layers,750,0.0014740110168113393
633,MNIST,backprop,mlpWide,4layers,4096,0.005,98,2037450,Adam,1.0,0.9827881,4,8.330681767463684,kaiming_uniform,0.017378967999999953,mlpWide_4layers,750,0.013530650457530132
634,MNIST,backprop,mlpWide,4layers,4096,0.005,98,2037450,Adam,0.9995989,0.9782715,41,7.408051781654358,orthogonal_,0.018172779400000012,mlpWide_4layers,750,0.0016033890044271674
635,MNIST,backprop,mlpWide,4layers,4096,0.005,98,2037450,SGDM,1.0,0.9848633,29,8.245334258079529,kaiming_normal,0.01556152280000001,mlpWide_4layers,750,0.0022598701694952743
636,MNIST,backprop,mlpWide,4layers,4096,0.005,98,2037450,SGDM,1.0,0.9863281,22,8.280786910057067,kaiming_uniform,0.014118292400000008,mlpWide_4layers,750,0.0029520408310450435
637,MNIST,backprop,mlpWide,4layers,4096,0.005,98,2037450,SGD,0.99996513,0.9855957,1,7.403222389221192,orthogonal_,0.0146442534,mlpWide_4layers,750,0.03392326104972356
638,MNIST,backprop,mlpWide,4layers,4096,0.005,98,712650,SGD,1.0,0.9840088,22,7.430582914352417,kaiming_normal,0.01630612699999996,mlpWide_4layers,750,0.0031748265338513524
639,MNIST,backprop,mlp,2layers,4096,0.0005,98,25514,Adam,0.99762833,0.96398926,7,7.916044855117798,kaiming_uniform,0.03424106879999999,mlp_2layers,750,0.011910293021952442
640,MNIST,backprop,mlp,2layers,4096,0.0005,98,25514,SGD,0.9996338,0.95617676,14,7.446318879127502,kaiming_normal,0.04440918459999997,mlp_2layers,750,0.0063006762225441375
641,MNIST,backprop,mlp,2layers,4096,0.0005,98,25514,SGDM,0.9995466,0.9572754,8,7.552027544975281,kaiming_uniform,0.0425526614,mlp_2layers,750,0.01051319275459492
642,MNIST,backprop,mlp,2layers,4096,0.0005,98,25514,Adam,0.9976109,0.96313477,4,8.251046409606934,kaiming_uniform,0.03462472059999997,mlp_2layers,750,0.019039576985047775
643,MNIST,backprop,mlp,2layers,4096,0.0005,98,25514,Adam,0.9976632,0.9630127,1,9.165647230148316,kaiming_uniform,0.03465576199999997,mlp_2layers,750,0.04759290965902082
644,MNIST,backprop,mlp,2layers,4096,0.0005,98,25514,Adam,0.9995989,0.9560547,21,7.665896420478821,kaiming_normal,0.04402657779999999,mlp_2layers,750,0.004295367214517359
645,MNIST,backprop,mlp,2layers,4096,0.0005,98,25514,SGD,0.9995466,0.9571533,9,7.497584986686706,kaiming_uniform,0.0426252026,mlp_2layers,750,0.009460666621890584
646,MNIST,backprop,mlp,2layers,4096,0.0005,98,25514,SGDM,0.9996163,0.954834,0,7.515821332931519,kaiming_normal,0.04509870460000004,mlp_2layers,750,0.09437742264740949
647,MNIST,backprop,mlp,2layers,4096,0.0005,98,25514,SGDM,0.9995466,0.9571533,9,7.484523711204528,kaiming_uniform,0.04278703460000001,mlp_2layers,750,0.009460666621890584
648,MNIST,backprop,mlp,2layers,4096,0.0005,0,12762,SGDM,0.9100342,0.90405273,0,7.510801076889038,kaiming_normal,0.005981470000000044,mlp_2layers,750,0.09623986612458943
649,MNIST,backprop,mlp,2layers,4096,0.0005,0,12762,SGD,0.9094413,0.9049072,0,7.524562835693359,kaiming_uniform,0.004534099999999985,mlp_2layers,750,0.09633082771972502
650,MNIST,backprop,mlp,2layers,4096,0.0005,0,12762,SGD,0.91081893,0.9046631,0,7.604194641113281,kaiming_normal,0.006155829999999973,mlp_2layers,750,0.09630484234238867
651,MNIST,backprop,mlp,2layers,4096,0.0005,0,12762,Adam,0.90996444,0.9061279,0,7.531430721282959,kaiming_uniform,0.0038365399999999994,mlp_2layers,750,0.0964607758971707
652,MNIST,backprop,mlp,2layers,4096,0.0005,0,12762,SGD,0.91034806,0.90515137,0,7.581961393356323,kaiming_normal,0.005196690000000004,mlp_2layers,750,0.09635682054882874
653,MNIST,backprop,mlp,2layers,4096,0.0005,0,12762,SGDM,0.9100342,0.9057617,0,7.830309152603149,kaiming_uniform,0.004272500000000012,mlp_2layers,750,0.09642179250847518
654,MNIST,backprop,mlp,2layers,4096,0.0005,4,25514,Adam,0.9638497,0.95214844,2,7.323775927225749,kaiming_uniform,0.011712929999999991,mlp_2layers,750,0.03137065910407869
655,MNIST,backprop,mlp,2layers,4096,0.0005,4,25514,Adam,0.9640241,0.9530029,0,7.573803822199504,kaiming_uniform,0.011108400000000018,mlp_2layers,750,0.09419643359736553
656,MNIST,backprop,mlp,2layers,4096,0.0005,4,25514,Adam,0.9642334,0.9526367,1,7.636438767115275,kaiming_uniform,0.011619953333333358,mlp_2layers,750,0.04708011888209544
657,MNIST,backprop,mlp,2layers,4096,0.005,98,25514,SGD,0.9969657,0.96655273,1,7.738884162902832,kaiming_uniform,0.031353934199999996,mlp_2layers,750,0.04776786096338079
658,MNIST,backprop,mlp,2layers,4096,0.005,98,25514,SGDM,0.9996338,0.95983887,2,7.664814887046814,kaiming_normal,0.04291504139999999,mlp_2layers,750,0.03162403751416544
659,MNIST,backprop,mlp,2layers,4096,0.005,98,25514,SGDM,0.9995466,0.96191406,1,7.504795231819153,kaiming_uniform,0.04130753620000001,mlp_2layers,750,0.0475386139324247
660,MNIST,backprop,mlp,2layers,4096,0.005,98,25514,SGDM,0.99720985,0.963501,2,7.555467929840088,kaiming_uniform,0.03385881719999996,mlp_2layers,750,0.031744694574554914
661,MNIST,backprop,mlp,2layers,4096,0.005,98,25514,SGD,0.997297,0.9637451,4,7.778124947547912,kaiming_uniform,0.03393485319999996,mlp_2layers,750,0.019051642196878184
662,MNIST,backprop,mlp,2layers,4096,0.005,98,25514,SGD,0.99881417,0.96118164,46,7.465985832214355,kaiming_normal,0.037908410999999975,mlp_2layers,750,0.002021379451524808
663,MNIST,backprop,mlp,2layers,4096,0.005,98,25514,Adam,0.9990409,0.96313477,42,7.524070730209351,kaiming_uniform,0.036355680800000026,mlp_2layers,750,0.0022139043005869503
664,MNIST,backprop,mlp,2layers,4096,0.005,98,25514,Adam,0.9995989,0.9560547,32,7.59085593700409,kaiming_normal,0.043976352799999965,mlp_2layers,750,0.0028635781430115725
665,MNIST,backprop,mlp,2layers,4096,0.005,98,25514,SGDM,0.9995466,0.95739746,42,7.5084110498428345,kaiming_uniform,0.0425390524,mlp_2layers,750,0.002200716265351964
666,MNIST,backprop,mlp,2layers,4096,0.005,4,25514,SGDM,0.9616699,0.951416,2,7.43328062693278,kaiming_uniform,0.009637749999999964,mlp_2layers,750,0.031346527230739496
667,MNIST,backprop,mlp,2layers,4096,0.005,4,25514,SGD,0.9633789,0.9515381,0,7.6079098383585615,kaiming_uniform,0.011666423333333306,mlp_2layers,750,0.09405165026466696
668,MNIST,backprop,mlp,2layers,4096,0.005,4,25514,SGD,0.963501,0.9519043,0,7.45944356918335,kaiming_uniform,0.011352566666666694,mlp_2layers,750,0.0940878460978416
669,MNIST,backprop,mlp,2layers,4096,0.05,98,25514,LBFGS,0.9897286,0.96606445,33,7.742143812179566,kaiming_uniform,0.019932687000000004,mlp_2layers,750,0.002808454691116842
670,MNIST,backprop,mlp,2layers,4096,0.05,98,25514,Adam,0.9952916,0.9609375,9,7.70819420337677,kaiming_normal,0.028318564800000008,mlp_2layers,750,0.009498070300727149
671,MNIST,backprop,mlp,2layers,4096,0.05,98,25514,LBFGS,0.99532646,0.9614258,23,7.5286377429962155,kaiming_uniform,0.02688023299999999,mlp_2layers,750,0.003959540308870607
672,MNIST,backprop,mlp,2layers,4096,0.05,98,25514,SGD,0.9922921,0.9667969,23,7.714469027519226,kaiming_uniform,0.02530796800000003,mlp_2layers,750,0.003981660671100303
673,MNIST,backprop,mlp,2layers,4096,0.05,98,25514,Adam,0.9940011,0.96728516,32,7.714621253013611,kaiming_uniform,0.0267089858,mlp_2layers,750,0.0028972156532837
674,MNIST,backprop,mlp,2layers,4096,0.05,98,25514,SGD,0.9953962,0.9645996,32,7.6014124250411985,kaiming_normal,0.019233056399999997,mlp_2layers,750,0.0028891718552481417
675,MNIST,backprop,mlp,2layers,4096,0.05,98,25514,SGDM,0.99523926,0.96313477,34,7.466041741371154,kaiming_uniform,0.019707379000000004,mlp_2layers,750,0.002719939569292539
676,MNIST,backprop,mlp,2layers,4096,0.05,98,25514,Adam,0.99834335,0.9610596,43,7.509413805007934,kaiming_normal,0.03704101859999998,mlp_2layers,750,0.0021589266268118167
677,MNIST,backprop,mlp,2layers,4096,0.05,98,25514,Adam,0.9986572,0.9625244,36,7.492245182991028,kaiming_uniform,0.036333700400000016,mlp_2layers,750,0.002571285267903203
678,MNIST,backprop,mlp,2layers,4096,0.05,0,12762,SGDM,0.8624965,0.8613281,0,9.9596905708313,kaiming_normal,0.0011683999999999584,mlp_2layers,750,0.09169166607499431
679,MNIST,backprop,mlp,2layers,4096,0.05,0,12762,SGDM,0.8629674,0.8597412,0,7.549131393432617,kaiming_uniform,0.003226200000000068,mlp_2layers,750,0.09152273450885312
680,MNIST,backprop,mlp,2layers,4096,0.05,0,12762,SGD,0.9086914,0.9029541,0,7.5703089237213135,kaiming_normal,0.005737300000000056,mlp_2layers,750,0.09612291276488832
681,MNIST,backprop,mlp,2layers,4096,0.05,0,12762,SGD,0.90799385,0.9033203,0,7.852416038513184,kaiming_uniform,0.004673550000000026,mlp_2layers,750,0.09616189615358384
682,MNIST,backprop,mlp,2layers,4096,0.05,0,12762,Adam,0.9078369,0.90185547,0,7.553023815155029,kaiming_normal,0.005981429999999954,mlp_2layers,750,0.09600595940518722
683,MNIST,backprop,mlp,2layers,4096,0.05,0,12762,SGDM,0.90748817,0.90319824,0,7.440587997436523,kaiming_uniform,0.004289929999999997,mlp_2layers,750,0.09614890240037748
684,MNIST,backprop,mlp,2layers,4096,0.05,0,25514,SGD,0.098702565,0.09692383,0,12.085699319839478,kaiming_normal,0.0017787350000000035,mlp_2layers,750,0.009580116825035208
685,MNIST,backprop,mlp,2layers,4096,0.05,2,25514,Adam,0.099365234,0.09692383,0,7.54757297039032,kaiming_normal,0.0018397719999999965,mlp_2layers,750,0.009580116825035208
686,MNIST,backprop,mlp,2layers,4096,0.05,2,25514,SGD,0.09905134,0.09692383,0,10.129195928573608,kaiming_normal,0.0019531225000000013,mlp_2layers,750,0.009580116825035208
687,MNIST,backprop,mlp,2layers,4096,0.05,2,25514,SGDM,0.09887695,0.09692383,0,7.5749351978302,kaiming_normal,0.0019356849999999995,mlp_2layers,750,0.009580116825035208
688,MNIST,backprop,mlp,2layers,4096,0.05,4,25514,Adam,0.9488177,0.94091797,2,8.599059502283732,kaiming_uniform,0.004877026666666673,mlp_2layers,750,0.03100064616161293
689,MNIST,backprop,mlp,2layers,4096,0.05,4,25514,Adam,0.9538923,0.9449463,2,7.4125157197316485,kaiming_uniform,0.009114599999999973,mlp_2layers,750,0.031133368499727282
690,MNIST,backprop,mlp,2layers,4096,0.05,4,25514,SGDM,0.95532227,0.94592285,0,7.4333914915720625,kaiming_uniform,0.00917270666666666,mlp_2layers,750,0.0934966293683427
691,MNIST,backprop,mlp,3layers,4096,0.0005,98,52842,SGDM,0.99998254,0.97387695,0,7.506084418296814,kaiming_normal,0.02675048459999997,mlp_3layers,750,0.08966910520108132
692,MNIST,backprop,mlp,3layers,4096,0.0005,98,52842,SGD,0.99998254,0.97265625,24,7.554292178153991,kaiming_uniform,0.027958297199999965,mlp_3layers,750,0.0035822684007764745
693,MNIST,backprop,mlp,3layers,4096,0.0005,98,52842,SGD,1.0,0.973999,38,7.5402254343032835,kaiming_normal,0.02640380699999998,mlp_3layers,750,0.0022994959712246384
694,MNIST,backprop,mlp,3layers,4096,0.0005,98,52842,Adam,0.9996861,0.96972656,35,7.549716629981995,kaiming_uniform,0.030516521200000018,mlp_3layers,750,0.0024801933517405957
695,MNIST,backprop,mlp,3layers,4096,0.0005,98,52842,SGDM,0.99998254,0.9733887,31,7.649737296104431,kaiming_normal,0.026918252599999973,mlp_3layers,750,0.0028007546840826437
696,MNIST,backprop,mlp,3layers,4096,0.0005,98,52842,SGD,0.99994767,0.9727783,31,7.515697407722473,kaiming_uniform,0.02763463359999997,mlp_3layers,750,0.002798998365502857
697,MNIST,backprop,mlp,3layers,4096,0.0005,2,52842,Adam,0.97527206,0.9641113,0,7.586763501167297,kaiming_normal,0.010794534999999994,mlp_3layers,750,0.08876993914400713
698,MNIST,backprop,mlp,3layers,4096,0.0005,2,52842,SGD,0.9755336,0.9645996,1,7.615750193595886,kaiming_normal,0.010968894999999979,mlp_3layers,750,0.04440744952908115
699,MNIST,backprop,mlp,3layers,4096,0.0005,2,52842,SGDM,0.97535926,0.96435547,0,7.531591176986694,kaiming_normal,0.010995060000000001,mlp_3layers,750,0.08879242094257209
700,MNIST,backprop,mlp,3layers,4096,0.0005,4,52842,Adam,0.986363,0.9671631,1,7.526930093765259,kaiming_uniform,0.019199929999999938,mlp_3layers,750,0.04452546585094962
701,MNIST,backprop,mlp,3layers,4096,0.0005,4,52842,Adam,0.9862584,0.9667969,1,7.412436405817668,kaiming_uniform,0.019746333333333383,mlp_3layers,750,0.044508607034071036
702,MNIST,backprop,mlp,3layers,4096,0.0005,4,52842,Adam,0.98648506,0.96691895,2,7.433313528696696,kaiming_uniform,0.019566136666666695,mlp_3layers,750,0.029676150581607223
703,MNIST,backprop,mlp,3layers,4096,0.005,98,52842,SGD,0.99998254,0.973999,28,7.494292054176331,kaiming_normal,0.027177379199999976,mlp_3layers,750,0.0030924256164745136
704,MNIST,backprop,mlp,3layers,4096,0.005,98,52842,SGDM,0.99994767,0.9736328,22,7.508165640830994,kaiming_uniform,0.027533487599999962,mlp_3layers,750,0.0038976793584349456
705,MNIST,backprop,mlp,3layers,4096,0.005,98,52842,SGDM,0.99994767,0.9729004,37,7.5061156272888185,kaiming_normal,0.027419095199999962,mlp_3layers,750,0.002357347104644459
706,MNIST,backprop,mlp,3layers,4096,0.005,98,52842,SGDM,0.99996513,0.9720459,10,7.708149585723877,kaiming_uniform,0.028405423399999928,mlp_3layers,750,0.008136410220779738
707,MNIST,backprop,mlp,3layers,4096,0.005,98,52842,SGD,0.99998254,0.97387695,3,7.503260335922241,kaiming_normal,0.02635985899999998,mlp_3layers,750,0.02241727630027033
708,MNIST,backprop,mlp,3layers,4096,0.005,98,52842,SGD,0.9995466,0.96899414,40,7.681632022857666,kaiming_uniform,0.03084752559999999,mlp_3layers,750,0.0021760859403331645
709,MNIST,backprop,mlp,3layers,4096,0.005,2,52842,Adam,0.9722726,0.96240234,1,7.730346441268921,kaiming_normal,0.009948750000000006,mlp_3layers,750,0.044306293865578626
710,MNIST,backprop,mlp,3layers,4096,0.005,2,52842,SGDM,0.97445244,0.9638672,0,8.50636887550354,kaiming_normal,0.010471869999999939,mlp_3layers,750,0.08874746379064799
711,MNIST,backprop,mlp,3layers,4096,0.005,2,52842,SGD,0.97445244,0.9647217,1,7.692271590232849,kaiming_normal,0.01021029499999998,mlp_3layers,750,0.04441307066928015
712,MNIST,backprop,mlp,3layers,4096,0.005,4,52842,Adam,0.98385185,0.96569824,2,7.40718936920166,kaiming_uniform,0.016822439999999994,mlp_3layers,750,0.02963868521413617
713,MNIST,backprop,mlp,3layers,4096,0.005,4,52842,SGD,0.9852992,0.9661865,0,7.36036475499471,kaiming_uniform,0.019101086666666694,mlp_3layers,750,0.08896101187358892
714,MNIST,backprop,mlp,3layers,4096,0.005,4,52842,SGDM,0.9855085,0.9661865,1,7.407135645548503,kaiming_uniform,0.01926966000000004,mlp_3layers,750,0.04448050593679446
715,MNIST,backprop,mlp,3layers,4096,0.05,98,52842,Adam,0.9983956,0.97558594,18,7.723285102844239,kaiming_uniform,0.022647532199999997,mlp_3layers,750,0.004727708388219067
716,MNIST,backprop,mlp,3layers,4096,0.05,98,52842,Adam,0.99994767,0.97351074,41,7.49215030670166,kaiming_normal,0.025664411599999982,mlp_3layers,750,0.002134175872537631
717,MNIST,backprop,mlp,3layers,4096,0.05,98,52842,SGDM,0.99994767,0.9725342,39,7.487289929389954,kaiming_uniform,0.026221052399999997,mlp_3layers,750,0.002238636808568307
718,MNIST,backprop,mlp,3layers,4096,0.05,98,52842,SGDM,0.99949425,0.9741211,30,7.708464894294739,kaiming_uniform,0.025524558800000027,mlp_3layers,750,0.002893276940585771
719,MNIST,backprop,mlp,3layers,4096,0.05,98,52842,SGD,1.0,0.97509766,23,7.67052535533905,kaiming_uniform,0.025306568599999975,mlp_3layers,750,0.003740895887645603
720,MNIST,backprop,mlp,3layers,4096,0.05,98,52842,SGD,0.9996163,0.96850586,24,7.765305399894714,kaiming_normal,0.0254827036,mlp_3layers,750,0.0035669826192396793
721,MNIST,backprop,mlp,3layers,4096,0.05,98,52842,Adam,0.9996338,0.9674072,21,7.543686056137085,kaiming_uniform,0.026280343800000015,mlp_3layers,750,0.004048791229784472
722,MNIST,backprop,mlp,3layers,4096,0.05,98,52842,SGD,0.99994767,0.97265625,37,7.538155384063721,kaiming_normal,0.027724966399999964,mlp_3layers,750,0.0023567555268266278
723,MNIST,backprop,mlp,3layers,4096,0.05,98,52842,SGDM,0.99994767,0.9719238,31,7.539992513656617,kaiming_uniform,0.02842216119999993,mlp_3layers,750,0.0027965396921305974
724,MNIST,backprop,mlp,3layers,4096,0.05,2,52842,Adam,0.95401436,0.94628906,1,8.923110127449036,kaiming_normal,0.00474331999999994,mlp_3layers,750,0.04356448382507275
725,MNIST,backprop,mlp,3layers,4096,0.05,2,52842,Adam,0.9648786,0.9572754,1,8.16813588142395,kaiming_normal,0.007472440000000025,mlp_3layers,750,0.04407026398407273
726,MNIST,backprop,mlp,3layers,4096,0.05,2,52842,SGDM,0.96379745,0.9567871,1,7.612094879150391,kaiming_normal,0.007306774999999988,mlp_3layers,750,0.044047784026995156
727,MNIST,backprop,mlp,3layers,4096,0.05,4,52842,SGDM,0.96972656,0.95666504,2,7.438128630320231,kaiming_uniform,0.008294973333333363,mlp_3layers,750,0.029361443152189016
728,MNIST,backprop,mlp,3layers,4096,0.05,4,52842,SGD,0.9764579,0.96398926,1,7.422758499781291,kaiming_uniform,0.012381426666666676,mlp_3layers,750,0.04437935119403562
729,MNIST,backprop,mlp,3layers,4096,0.05,4,52842,SGD,0.9774867,0.96484375,0,7.527028799057007,kaiming_uniform,0.01289294,mlp_3layers,750,0.08883737901523987
730,MNIST,backprop,mlp,4layers,4096,0.0005,98,111594,Adam,1.0,0.9770508,49,7.487022886276245,kaiming_normal,0.023630701599999963,mlp_4layers,750,0.0016822662045525968
731,MNIST,backprop,mlp,4layers,4096,0.0005,98,111594,SGD,1.0,0.9794922,33,7.786458759307862,kaiming_uniform,0.021277533399999965,mlp_4layers,750,0.0024801025844710623
732,MNIST,backprop,mlp,4layers,4096,0.0005,98,111594,SGDM,1.0,0.97753906,45,7.688626055717468,kaiming_normal,0.022934896599999997,mlp_4layers,750,0.0018294640007549441
733,MNIST,backprop,mlp,4layers,4096,0.0005,98,111594,Adam,1.0,0.9782715,16,7.484356684684753,kaiming_uniform,0.02230048179999999,mlp_4layers,750,0.004954023473518998
734,MNIST,backprop,mlp,4layers,4096,0.0005,98,111594,Adam,1.0,0.9769287,19,7.74136399269104,kaiming_normal,0.02363279219999996,mlp_4layers,750,0.004205139938137051
735,MNIST,backprop,mlp,4layers,4096,0.0005,98,111594,SGDM,1.0,0.9793701,30,8.011800379753113,kaiming_uniform,0.021203594399999942,mlp_4layers,750,0.0027197734324879777
736,MNIST,backprop,mlp,4layers,4096,0.0005,4,111594,SGDM,0.99635535,0.97424316,0,7.449007511138916,kaiming_uniform,0.022059863333333356,mlp_4layers,750,0.08387160335391611
737,MNIST,backprop,mlp,4layers,4096,0.0005,4,111594,SGD,0.9964948,0.9741211,2,7.49580995241801,kaiming_uniform,0.022530650000000024,mlp_4layers,750,0.02795369844419554
738,MNIST,backprop,mlp,4layers,4096,0.0005,4,111594,SGD,0.9964251,0.9741211,1,7.41774304707845,kaiming_uniform,0.022373750000000008,mlp_4layers,750,0.04193054766629331
739,MNIST,backprop,mlp,4layers,4096,0.005,98,111594,Adam,1.0,0.977417,34,7.508129534721374,kaiming_normal,0.023892287999999994,mlp_4layers,750,0.0024041381718113695
